var1,var2,r,abs_r,banda
mag_percentile_25,pdp_los_peak_power,0.9679368956802233,0.9679368956802233,0.95 <= |r| < 0.99
mag_percentile_5,mag_percentile_75,0.9668986331216266,0.9668986331216266,0.95 <= |r| < 0.99
mag_energy_total,mag_percentile_95,0.9660308072672705,0.9660308072672705,0.95 <= |r| < 0.99
mag_percentile_95,pdp_total_energy,0.9660308072672665,0.9660308072672665,0.95 <= |r| < 0.99
mag_percentile_25,mag_dynamic_range_linear,0.9655098891612048,0.9655098891612048,0.95 <= |r| < 0.99
mag_mean,mag_percentile_1,0.9648858786758946,0.9648858786758946,0.95 <= |r| < 0.99
mag_percentile_1,svd_sigma_1,0.964461872222846,0.964461872222846,0.95 <= |r| < 0.99
mag_rms,mag_percentile_1,0.9636041178732542,0.9636041178732542,0.95 <= |r| < 0.99
svd_sigma_ratio,svd_spectral_flatness,-0.9629395951356695,0.9629395951356695,0.95 <= |r| < 0.99
mag_percentile_1,mag_percentile_25,0.9614660234151989,0.9614660234151989,0.95 <= |r| < 0.99
mag_percentile_1,mag_percentile_50,0.9608851461701133,0.9608851461701133,0.95 <= |r| < 0.99
mag_percentile_1,mag_percentile_75,0.960738979297971,0.960738979297971,0.95 <= |r| < 0.99
mag_energy_total,mag_percentile_75,0.9582036911991128,0.9582036911991128,0.95 <= |r| < 0.99
mag_percentile_75,pdp_total_energy,0.9582036911991062,0.9582036911991062,0.95 <= |r| < 0.99
mag_rms,mag_energy_total,0.9581073708973137,0.9581073708973137,0.95 <= |r| < 0.99
mag_rms,pdp_total_energy,0.9581073708973101,0.9581073708973101,0.95 <= |r| < 0.99
mag_energy_total,mag_percentile_50,0.9574153163555867,0.9574153163555867,0.95 <= |r| < 0.99
mag_percentile_50,pdp_total_energy,0.9574153163555867,0.9574153163555867,0.95 <= |r| < 0.99
mag_mean,mag_energy_total,0.9566758605177752,0.9566758605177752,0.95 <= |r| < 0.99
mag_mean,pdp_total_energy,0.9566758605177661,0.9566758605177661,0.95 <= |r| < 0.99
mag_percentile_5,mag_percentile_95,0.9564216371731964,0.9564216371731964,0.95 <= |r| < 0.99
mag_percentile_1,mag_percentile_95,0.9555754065846958,0.9555754065846958,0.95 <= |r| < 0.99
mag_percentile_5,phase_unwrap_k_mean,-0.9551062090303283,0.9551062090303283,0.95 <= |r| < 0.99
mag_percentile_5,phase_unwrap_k_slope_mean,-0.9541866897446416,0.9541866897446416,0.95 <= |r| < 0.99
mag_percentile_5,phase_unwrap_m_var,-0.9529810339258541,0.9529810339258541,0.95 <= |r| < 0.99
mag_percentile_5,phase_unwrap_k_var,0.9524478134745862,0.9524478134745862,0.95 <= |r| < 0.99
pdp_total_energy,svd_sigma_1,0.9519463499181847,0.9519463499181847,0.95 <= |r| < 0.99
mag_energy_total,svd_sigma_1,0.9519463499181814,0.9519463499181814,0.95 <= |r| < 0.99
mag_percentile_5,phase_jump_k_mean_abs,-0.9517716224641849,0.9517716224641849,0.95 <= |r| < 0.99
pdp_rms_delay_spread,svd_spectral_flatness,0.951336009647031,0.951336009647031,0.95 <= |r| < 0.99
mag_percentile_1,mag_percentile_99,0.9507888152754613,0.9507888152754613,0.95 <= |r| < 0.99
mag_percentile_5,phase_unwrap_k_slope_var,-0.9504682240542066,0.9504682240542066,0.95 <= |r| < 0.99
mag_percentile_5,phase_unwrap_m_slope_var,-0.9504151952511063,0.9504151952511063,0.95 <= |r| < 0.99
mag_percentile_25,pdp_total_energy,0.9500532744113516,0.9500532744113516,0.95 <= |r| < 0.99
mag_energy_total,mag_percentile_25,0.9500532744113496,0.9500532744113496,0.95 <= |r| < 0.99
mag_percentile_5,pdp_mean_delay,-0.9492790694612387,0.9492790694612387,0.90 <= |r| < 0.95
mag_percentile_5,svd_energy_ratio_mode1,0.9492485080075839,0.9492485080075839,0.90 <= |r| < 0.95
mag_percentile_5,mag_percentile_99,0.9485677951434716,0.9485677951434716,0.90 <= |r| < 0.95
mag_percentile_5,phase_unwrap_k_slope_rms,-0.9457029141011859,0.9457029141011859,0.90 <= |r| < 0.95
mag_percentile_5,phase_jump_k_rms_abs,-0.9457029141011857,0.9457029141011857,0.90 <= |r| < 0.95
mag_percentile_5,phase_jump_m_var_abs,-0.942315547999752,0.942315547999752,0.90 <= |r| < 0.95
mag_percentile_5,phase_jump_k_var_abs,-0.9416623745969626,0.9416623745969626,0.90 <= |r| < 0.95
mag_percentile_1,pdp_los_peak_power,0.9414494624818774,0.9414494624818774,0.90 <= |r| < 0.95
mag_max,mag_percentile_1,0.936115358827645,0.936115358827645,0.90 <= |r| < 0.95
mag_percentile_5,phase_jump_m_mean_abs,-0.9356459502152757,0.9356459502152757,0.90 <= |r| < 0.95
mag_max,mag_percentile_5,0.9346889510208457,0.9346889510208457,0.90 <= |r| < 0.95
mag_min,phase_jump_m_max_abs,-0.9299274356541783,0.9299274356541783,0.90 <= |r| < 0.95
mag_percentile_5,pdp_los_peak_power,0.9271292236523797,0.9271292236523797,0.90 <= |r| < 0.95
mag_min,phase_jump_k_max_abs,-0.9243412057737106,0.9243412057737106,0.90 <= |r| < 0.95
pdp_los_ratio,svd_spectral_flatness,-0.9234474042185868,0.9234474042185868,0.90 <= |r| < 0.95
pdp_papr_linear,svd_spectral_flatness,-0.923447403892824,0.923447403892824,0.90 <= |r| < 0.95
mag_percentile_1,phase_unwrap_k_mean,-0.9224830060883237,0.9224830060883237,0.90 <= |r| < 0.95
mag_percentile_5,phase_jump_m_rms_abs,-0.9220190636629193,0.9220190636629193,0.90 <= |r| < 0.95
mag_percentile_5,phase_unwrap_m_slope_rms,-0.9220190636629193,0.9220190636629193,0.90 <= |r| < 0.95
mag_percentile_1,phase_unwrap_k_slope_mean,-0.9214340167983164,0.9214340167983164,0.90 <= |r| < 0.95
phase_unwrap_k_mean,svd_sigma_1,-0.9209401554250243,0.9209401554250243,0.90 <= |r| < 0.95
mag_percentile_1,phase_unwrap_m_var,-0.9203091920911194,0.9203091920911194,0.90 <= |r| < 0.95
phase_unwrap_k_slope_mean,svd_sigma_1,-0.9196098151249892,0.9196098151249892,0.90 <= |r| < 0.95
mag_percentile_1,phase_unwrap_k_var,0.9192492998712815,0.9192492998712815,0.90 <= |r| < 0.95
phase_unwrap_m_var,svd_sigma_1,-0.9189119282524215,0.9189119282524215,0.90 <= |r| < 0.95
mag_percentile_1,phase_jump_k_mean_abs,-0.9188360183617199,0.9188360183617199,0.90 <= |r| < 0.95
mag_percentile_1,phase_unwrap_k_slope_var,-0.9169817862144178,0.9169817862144178,0.90 <= |r| < 0.95
mag_percentile_1,phase_unwrap_m_slope_var,-0.9169429021478382,0.9169429021478382,0.90 <= |r| < 0.95
phase_unwrap_k_var,svd_sigma_1,0.9166735089861684,0.9166735089861684,0.90 <= |r| < 0.95
phase_jump_k_mean_abs,svd_sigma_1,-0.9166052994357438,0.9166052994357438,0.90 <= |r| < 0.95
phase_jump_m_rms_abs,svd_spectral_flatness,0.916529807103472,0.916529807103472,0.90 <= |r| < 0.95
phase_unwrap_m_slope_rms,svd_spectral_flatness,0.9165298071034718,0.9165298071034718,0.90 <= |r| < 0.95
mag_percentile_5,mag_dynamic_range_linear,0.9159397363003792,0.9159397363003792,0.90 <= |r| < 0.95
mag_percentile_1,pdp_mean_delay,-0.9151958071123393,0.9151958071123393,0.90 <= |r| < 0.95
mag_percentile_1,svd_energy_ratio_mode1,0.9151344754906507,0.9151344754906507,0.90 <= |r| < 0.95
mag_mean,phase_unwrap_k_mean,-0.9150537331039589,0.9150537331039589,0.90 <= |r| < 0.95
mag_percentile_1,mag_dynamic_range_linear,0.9147886059952814,0.9147886059952814,0.90 <= |r| < 0.95
phase_unwrap_m_slope_var,svd_sigma_1,-0.9145896886311689,0.9145896886311689,0.90 <= |r| < 0.95
phase_unwrap_k_slope_var,svd_sigma_1,-0.9143402191702175,0.9143402191702175,0.90 <= |r| < 0.95
mag_percentile_25,phase_unwrap_k_mean,-0.9141212917382536,0.9141212917382536,0.90 <= |r| < 0.95
mag_percentile_50,phase_unwrap_k_mean,-0.9138850391926902,0.9138850391926902,0.90 <= |r| < 0.95
mag_mean,phase_unwrap_k_slope_mean,-0.9137070888712288,0.9137070888712288,0.90 <= |r| < 0.95
mag_percentile_25,phase_unwrap_k_slope_mean,-0.9127895184192018,0.9127895184192018,0.90 <= |r| < 0.95
mag_rms,phase_unwrap_k_mean,-0.9127375330351964,0.9127375330351964,0.90 <= |r| < 0.95
pdp_mean_delay,svd_sigma_1,-0.9126147531597215,0.9126147531597215,0.90 <= |r| < 0.95
svd_sigma_1,svd_energy_ratio_mode1,0.9125760574528833,0.9125760574528833,0.90 <= |r| < 0.95
mag_percentile_50,phase_unwrap_k_slope_mean,-0.9125211019080814,0.9125211019080814,0.90 <= |r| < 0.95
mag_mean,phase_unwrap_m_var,-0.9125083547755646,0.9125083547755646,0.90 <= |r| < 0.95
mag_percentile_25,phase_unwrap_m_var,-0.9115206853256872,0.9115206853256872,0.90 <= |r| < 0.95
mag_rms,phase_unwrap_k_slope_mean,-0.9113739329956616,0.9113739329956616,0.90 <= |r| < 0.95
mag_percentile_50,phase_unwrap_m_var,-0.9113061069968503,0.9113061069968503,0.90 <= |r| < 0.95
mag_percentile_1,phase_unwrap_k_slope_rms,-0.9112886552689874,0.9112886552689874,0.90 <= |r| < 0.95
mag_percentile_1,phase_jump_k_rms_abs,-0.911288655268987,0.911288655268987,0.90 <= |r| < 0.95
mag_mean,phase_unwrap_k_var,0.9106148323330955,0.9106148323330955,0.90 <= |r| < 0.95
mag_rms,phase_unwrap_m_var,-0.910191007774542,0.910191007774542,0.90 <= |r| < 0.95
mag_mean,phase_jump_k_mean_abs,-0.9100175615045708,0.9100175615045708,0.90 <= |r| < 0.95
mag_percentile_25,phase_unwrap_k_var,0.9097541288371868,0.9097541288371868,0.90 <= |r| < 0.95
mag_percentile_5,pdp_papr_linear,0.9097089787503706,0.9097089787503706,0.90 <= |r| < 0.95
mag_percentile_5,pdp_los_ratio,0.9097089782377727,0.9097089782377727,0.90 <= |r| < 0.95
mag_percentile_75,phase_unwrap_k_mean,-0.9094718187932997,0.9094718187932997,0.90 <= |r| < 0.95
mag_percentile_50,phase_unwrap_k_var,0.9093972110812929,0.9093972110812929,0.90 <= |r| < 0.95
mag_percentile_25,phase_jump_k_mean_abs,-0.9090891411216614,0.9090891411216614,0.90 <= |r| < 0.95
mag_percentile_50,phase_jump_k_mean_abs,-0.9087989559458786,0.9087989559458786,0.90 <= |r| < 0.95
mag_rms,phase_unwrap_k_var,0.908245905918208,0.908245905918208,0.90 <= |r| < 0.95
mag_percentile_75,phase_unwrap_k_slope_mean,-0.9081062732163595,0.9081062732163595,0.90 <= |r| < 0.95
mag_mean,phase_unwrap_m_slope_var,-0.9078736874061745,0.9078736874061745,0.90 <= |r| < 0.95
mag_mean,phase_unwrap_k_slope_var,-0.9077578377495941,0.9077578377495941,0.90 <= |r| < 0.95
mag_percentile_1,phase_jump_m_var_abs,-0.9076721553984869,0.9076721553984869,0.90 <= |r| < 0.95
mag_rms,phase_jump_k_mean_abs,-0.9076550909566271,0.9076550909566271,0.90 <= |r| < 0.95
mag_percentile_25,phase_unwrap_m_slope_var,-0.9070072852397105,0.9070072852397105,0.90 <= |r| < 0.95
mag_percentile_75,phase_unwrap_m_var,-0.9069468886472728,0.9069468886472728,0.90 <= |r| < 0.95
mag_percentile_25,phase_unwrap_k_slope_var,-0.9069152034294912,0.9069152034294912,0.90 <= |r| < 0.95
phase_jump_k_rms_abs,svd_sigma_1,-0.9068628200115179,0.9068628200115179,0.90 <= |r| < 0.95
phase_unwrap_k_slope_rms,svd_sigma_1,-0.9068628200115175,0.9068628200115175,0.90 <= |r| < 0.95
mag_percentile_50,phase_unwrap_m_slope_var,-0.906638347340982,0.906638347340982,0.90 <= |r| < 0.95
mag_percentile_50,phase_unwrap_k_slope_var,-0.9065232339185055,0.9065232339185055,0.90 <= |r| < 0.95
mag_percentile_1,phase_jump_k_var_abs,-0.9061105818502987,0.9061105818502987,0.90 <= |r| < 0.95
mag_mean,svd_energy_ratio_mode1,0.9059332093771895,0.9059332093771895,0.90 <= |r| < 0.95
mag_mean,pdp_mean_delay,-0.905907498968134,0.905907498968134,0.90 <= |r| < 0.95
mag_rms,phase_unwrap_m_slope_var,-0.9054907262299531,0.9054907262299531,0.90 <= |r| < 0.95
mag_rms,phase_unwrap_k_slope_var,-0.905365460909232,0.905365460909232,0.90 <= |r| < 0.95
mag_var,mag_dynamic_range_linear,0.9052135610788227,0.9052135610788227,0.90 <= |r| < 0.95
mag_percentile_25,pdp_mean_delay,-0.9051465516363982,0.9051465516363982,0.90 <= |r| < 0.95
mag_percentile_25,svd_energy_ratio_mode1,0.905139064597988,0.905139064597988,0.90 <= |r| < 0.95
mag_percentile_75,phase_unwrap_k_var,0.90494212620394,0.90494212620394,0.90 <= |r| < 0.95
mag_percentile_50,svd_energy_ratio_mode1,0.9046967426802175,0.9046967426802175,0.90 <= |r| < 0.95
mag_percentile_50,pdp_mean_delay,-0.9046764690385515,0.9046764690385515,0.90 <= |r| < 0.95
mag_percentile_75,phase_jump_k_mean_abs,-0.9043865540842462,0.9043865540842462,0.90 <= |r| < 0.95
mag_var,mag_energy_total,0.9036233502755633,0.9036233502755633,0.90 <= |r| < 0.95
mag_var,pdp_total_energy,0.903623350275559,0.903623350275559,0.90 <= |r| < 0.95
mag_rms,svd_energy_ratio_mode1,0.9035254864765593,0.9035254864765593,0.90 <= |r| < 0.95
mag_rms,pdp_mean_delay,-0.9034899485631049,0.9034899485631049,0.90 <= |r| < 0.95
phase_jump_m_var_abs,svd_sigma_1,-0.902959715656226,0.902959715656226,0.90 <= |r| < 0.95
mag_percentile_75,phase_unwrap_m_slope_var,-0.90219146189493,0.90219146189493,0.90 <= |r| < 0.95
mag_percentile_75,phase_unwrap_k_slope_var,-0.902056793248026,0.902056793248026,0.90 <= |r| < 0.95
phase_jump_k_var_abs,svd_sigma_1,-0.9005794957026957,0.9005794957026957,0.90 <= |r| < 0.95
mag_percentile_75,svd_energy_ratio_mode1,0.9001997928923401,0.9001997928923401,0.90 <= |r| < 0.95
mag_percentile_75,pdp_mean_delay,-0.9001549214773668,0.9001549214773668,0.90 <= |r| < 0.95
mag_mean,phase_unwrap_k_slope_rms,-0.900062848294344,0.900062848294344,0.90 <= |r| < 0.95
mag_mean,phase_jump_k_rms_abs,-0.9000628482943437,0.9000628482943437,0.90 <= |r| < 0.95
mag_percentile_25,phase_jump_k_rms_abs,-0.8993621356480629,0.8993621356480629,0.80 <= |r| < 0.90
mag_percentile_25,phase_unwrap_k_slope_rms,-0.8993621356480628,0.8993621356480628,0.80 <= |r| < 0.90
phase_jump_m_mean_abs,svd_spectral_flatness,0.8993550514676322,0.8993550514676322,0.80 <= |r| < 0.90
mag_percentile_1,phase_jump_m_mean_abs,-0.89901871884081,0.89901871884081,0.80 <= |r| < 0.90
mag_percentile_50,phase_jump_k_rms_abs,-0.8987728925415887,0.8987728925415887,0.80 <= |r| < 0.90
mag_percentile_50,phase_unwrap_k_slope_rms,-0.8987728925415882,0.8987728925415882,0.80 <= |r| < 0.90
mag_rms,phase_unwrap_k_slope_rms,-0.8975848772546892,0.8975848772546892,0.80 <= |r| < 0.90
mag_rms,phase_jump_k_rms_abs,-0.8975848772546887,0.8975848772546887,0.80 <= |r| < 0.90
mag_energy_total,mag_percentile_1,0.8961153945985703,0.8961153945985703,0.80 <= |r| < 0.90
mag_percentile_1,pdp_total_energy,0.8961153945985658,0.8961153945985658,0.80 <= |r| < 0.90
mag_mean,phase_jump_m_var_abs,-0.8953401413317426,0.8953401413317426,0.80 <= |r| < 0.90
mag_var,svd_sigma_2,0.8951442581172657,0.8951442581172657,0.80 <= |r| < 0.90
mag_percentile_25,phase_jump_m_var_abs,-0.8946792887185949,0.8946792887185949,0.80 <= |r| < 0.90
mag_percentile_75,phase_unwrap_k_slope_rms,-0.8942065987025627,0.8942065987025627,0.80 <= |r| < 0.90
mag_percentile_75,phase_jump_k_rms_abs,-0.894206598702562,0.894206598702562,0.80 <= |r| < 0.90
mag_percentile_50,phase_jump_m_var_abs,-0.8940287781806909,0.8940287781806909,0.80 <= |r| < 0.90
mag_mean,phase_jump_k_var_abs,-0.8936241734803971,0.8936241734803971,0.80 <= |r| < 0.90
mag_percentile_25,phase_jump_k_var_abs,-0.8931076513861596,0.8931076513861596,0.80 <= |r| < 0.90
mag_rms,phase_jump_m_var_abs,-0.8928236985348805,0.8928236985348805,0.80 <= |r| < 0.90
mag_dynamic_range_db,svd_sigma_ratio,-0.8926445352070943,0.8926445352070943,0.80 <= |r| < 0.90
mag_percentile_50,phase_jump_k_var_abs,-0.8922953490952218,0.8922953490952218,0.80 <= |r| < 0.90
mag_var,mag_max,0.8922421969180284,0.8922421969180284,0.80 <= |r| < 0.90
mag_percentile_95,phase_unwrap_k_mean,-0.8918550084098389,0.8918550084098389,0.80 <= |r| < 0.90
phase_jump_m_mean_abs,svd_sigma_1,-0.891705839909955,0.891705839909955,0.80 <= |r| < 0.90
mag_rms,phase_jump_k_var_abs,-0.891072377554382,0.891072377554382,0.80 <= |r| < 0.90
mag_percentile_95,phase_unwrap_k_slope_mean,-0.8904178988008724,0.8904178988008724,0.80 <= |r| < 0.90
phase_jump_k_var_abs,svd_spectral_flatness,0.8901732372167028,0.8901732372167028,0.80 <= |r| < 0.90
mag_percentile_1,pdp_papr_linear,0.889728048212367,0.889728048212367,0.80 <= |r| < 0.90
mag_percentile_1,pdp_los_ratio,0.8897280477755347,0.8897280477755347,0.80 <= |r| < 0.90
mag_percentile_75,phase_jump_m_var_abs,-0.8894306015232392,0.8894306015232392,0.80 <= |r| < 0.90
mag_percentile_95,phase_unwrap_m_var,-0.8893136919452791,0.8893136919452791,0.80 <= |r| < 0.90
mag_energy_total,mag_percentile_5,0.8886312966033341,0.8886312966033341,0.80 <= |r| < 0.90
mag_percentile_5,pdp_total_energy,0.8886312966033233,0.8886312966033233,0.80 <= |r| < 0.90
mag_percentile_75,phase_jump_k_var_abs,-0.8876102573653557,0.8876102573653557,0.80 <= |r| < 0.90
phase_jump_m_var_abs,svd_spectral_flatness,0.8872091060853877,0.8872091060853877,0.80 <= |r| < 0.90
mag_percentile_95,phase_unwrap_k_var,0.8869834556684686,0.8869834556684686,0.80 <= |r| < 0.90
mag_percentile_95,phase_jump_k_mean_abs,-0.8864573237333874,0.8864573237333874,0.80 <= |r| < 0.90
mag_percentile_1,phase_jump_m_rms_abs,-0.884791228858046,0.884791228858046,0.80 <= |r| < 0.90
mag_percentile_1,phase_unwrap_m_slope_rms,-0.8847912288580456,0.8847912288580456,0.80 <= |r| < 0.90
mag_mean,phase_jump_m_mean_abs,-0.8847408478639162,0.8847408478639162,0.80 <= |r| < 0.90
mag_percentile_25,phase_jump_m_mean_abs,-0.8843993431929017,0.8843993431929017,0.80 <= |r| < 0.90
mag_percentile_95,phase_unwrap_m_slope_var,-0.8840994414539052,0.8840994414539052,0.80 <= |r| < 0.90
mag_percentile_95,phase_unwrap_k_slope_var,-0.8839169477800954,0.8839169477800954,0.80 <= |r| < 0.90
phase_jump_k_rms_abs,svd_spectral_flatness,0.8834617679115124,0.8834617679115124,0.80 <= |r| < 0.90
phase_unwrap_k_slope_rms,svd_spectral_flatness,0.8834617679115122,0.8834617679115122,0.80 <= |r| < 0.90
mag_percentile_50,phase_jump_m_mean_abs,-0.8833237001416031,0.8833237001416031,0.80 <= |r| < 0.90
mag_percentile_5,pdp_rms_delay_spread,-0.8830035207018947,0.8830035207018947,0.80 <= |r| < 0.90
mag_var,mag_percentile_99,0.8825579133843585,0.8825579133843585,0.80 <= |r| < 0.90
mag_rms,phase_jump_m_mean_abs,-0.8821075680094831,0.8821075680094831,0.80 <= |r| < 0.90
mag_percentile_95,svd_energy_ratio_mode1,0.8819093654895889,0.8819093654895889,0.80 <= |r| < 0.90
mag_percentile_95,pdp_mean_delay,-0.8818351254815707,0.8818351254815707,0.80 <= |r| < 0.90
mag_percentile_75,phase_jump_m_mean_abs,-0.8785663213498954,0.8785663213498954,0.80 <= |r| < 0.90
mag_percentile_99,phase_unwrap_k_mean,-0.8780374055543554,0.8780374055543554,0.80 <= |r| < 0.90
svd_energy_ratio_mode1,svd_spectral_flatness,-0.876900639985644,0.876900639985644,0.80 <= |r| < 0.90
pdp_mean_delay,svd_spectral_flatness,0.8768685676448121,0.8768685676448121,0.80 <= |r| < 0.90
mag_percentile_99,phase_unwrap_k_slope_mean,-0.8765300992125228,0.8765300992125228,0.80 <= |r| < 0.90
mag_percentile_99,phase_unwrap_m_var,-0.8754558451594288,0.8754558451594288,0.80 <= |r| < 0.90
mag_percentile_95,phase_unwrap_k_slope_rms,-0.8754528687875618,0.8754528687875618,0.80 <= |r| < 0.90
mag_percentile_95,phase_jump_k_rms_abs,-0.8754528687875618,0.8754528687875618,0.80 <= |r| < 0.90
phase_unwrap_k_slope_var,svd_spectral_flatness,0.8747801204882341,0.8747801204882341,0.80 <= |r| < 0.90
phase_unwrap_m_slope_var,svd_spectral_flatness,0.8744462196308301,0.8744462196308301,0.80 <= |r| < 0.90
mag_percentile_99,phase_unwrap_k_var,0.8728888743089556,0.8728888743089556,0.80 <= |r| < 0.90
mag_percentile_99,phase_jump_k_mean_abs,-0.8723812158499318,0.8723812158499318,0.80 <= |r| < 0.90
phase_jump_m_rms_abs,svd_sigma_1,-0.8721988772751077,0.8721988772751077,0.80 <= |r| < 0.90
phase_unwrap_m_slope_rms,svd_sigma_1,-0.8721988772751076,0.8721988772751076,0.80 <= |r| < 0.90
phase_jump_k_mean_abs,svd_spectral_flatness,0.871953485154313,0.871953485154313,0.80 <= |r| < 0.90
phase_unwrap_k_var,svd_spectral_flatness,-0.8715454356583432,0.8715454356583432,0.80 <= |r| < 0.90
mag_percentile_95,phase_jump_m_var_abs,-0.8704057714708366,0.8704057714708366,0.80 <= |r| < 0.90
mag_percentile_99,phase_unwrap_m_slope_var,-0.8698999354771398,0.8698999354771398,0.80 <= |r| < 0.90
svd_sigma_2,dH_dt_max,0.8697562678773844,0.8697562678773844,0.80 <= |r| < 0.90
mag_percentile_99,phase_unwrap_k_slope_var,-0.8696843113787665,0.8696843113787665,0.80 <= |r| < 0.90
mag_var,mag_percentile_95,0.8694473937961668,0.8694473937961668,0.80 <= |r| < 0.90
mag_min,mag_dynamic_range_db,-0.8686997060687223,0.8686997060687223,0.80 <= |r| < 0.90
mag_percentile_95,phase_jump_k_var_abs,-0.8683368740188345,0.8683368740188345,0.80 <= |r| < 0.90
mag_dynamic_range_db,phase_jump_m_max_abs,0.8681635347435891,0.8681635347435891,0.80 <= |r| < 0.90
mag_percentile_99,svd_energy_ratio_mode1,0.8675612626483699,0.8675612626483699,0.80 <= |r| < 0.90
phase_unwrap_m_var,svd_spectral_flatness,0.8675131524651106,0.8675131524651106,0.80 <= |r| < 0.90
mag_percentile_99,pdp_mean_delay,-0.8674701130261888,0.8674701130261888,0.80 <= |r| < 0.90
phase_unwrap_k_slope_mean,svd_spectral_flatness,0.8674662199095161,0.8674662199095161,0.80 <= |r| < 0.90
phase_unwrap_k_mean,svd_spectral_flatness,0.8656880526290835,0.8656880526290835,0.80 <= |r| < 0.90
mag_mean,phase_unwrap_m_slope_rms,-0.864833949664546,0.864833949664546,0.80 <= |r| < 0.90
mag_mean,phase_jump_m_rms_abs,-0.864833949664546,0.864833949664546,0.80 <= |r| < 0.90
mag_energy_total,svd_sigma_2,0.8647927625329574,0.8647927625329574,0.80 <= |r| < 0.90
pdp_total_energy,svd_sigma_2,0.8647927625329574,0.8647927625329574,0.80 <= |r| < 0.90
mag_percentile_25,phase_unwrap_m_slope_rms,-0.864625524724046,0.864625524724046,0.80 <= |r| < 0.90
mag_percentile_25,phase_jump_m_rms_abs,-0.8646255247240459,0.8646255247240459,0.80 <= |r| < 0.90
mag_dynamic_range_db,phase_jump_k_max_abs,0.8644383349109044,0.8644383349109044,0.80 <= |r| < 0.90
mag_percentile_50,phase_jump_m_rms_abs,-0.8632474333222423,0.8632474333222423,0.80 <= |r| < 0.90
mag_percentile_50,phase_unwrap_m_slope_rms,-0.8632474333222422,0.8632474333222422,0.80 <= |r| < 0.90
mag_dynamic_range_db,svd_spectral_flatness,0.8626093487072581,0.8626093487072581,0.80 <= |r| < 0.90
mag_rms,phase_jump_m_rms_abs,-0.8620295519826348,0.8620295519826348,0.80 <= |r| < 0.90
mag_rms,phase_unwrap_m_slope_rms,-0.8620295519826346,0.8620295519826346,0.80 <= |r| < 0.90
mag_percentile_99,phase_jump_k_rms_abs,-0.8607601149211517,0.8607601149211517,0.80 <= |r| < 0.90
mag_percentile_99,phase_unwrap_k_slope_rms,-0.8607601149211517,0.8607601149211517,0.80 <= |r| < 0.90
mag_percentile_95,phase_jump_m_mean_abs,-0.8587479985045913,0.8587479985045913,0.80 <= |r| < 0.90
mag_percentile_75,phase_unwrap_m_slope_rms,-0.8584166241106886,0.8584166241106886,0.80 <= |r| < 0.90
mag_percentile_75,phase_jump_m_rms_abs,-0.8584166241106885,0.8584166241106885,0.80 <= |r| < 0.90
mag_var,pdp_los_peak_power,0.8565976614818879,0.8565976614818879,0.80 <= |r| < 0.90
mag_percentile_99,phase_jump_m_var_abs,-0.8555115592090485,0.8555115592090485,0.80 <= |r| < 0.90
mag_percentile_99,phase_jump_k_var_abs,-0.8532584100674715,0.8532584100674715,0.80 <= |r| < 0.90
mag_max,phase_unwrap_k_mean,-0.8475659646350493,0.8475659646350493,0.80 <= |r| < 0.90
mag_var,mag_percentile_75,0.847140254067142,0.847140254067142,0.80 <= |r| < 0.90
phase_unwrap_m_mean,phase_unwrap_m_slope_mean,0.846959401162606,0.846959401162606,0.80 <= |r| < 0.90
mag_max,phase_unwrap_k_slope_mean,-0.8458148952626983,0.8458148952626983,0.80 <= |r| < 0.90
pdp_papr_linear,svd_sigma_1,0.8455206011581337,0.8455206011581337,0.80 <= |r| < 0.90
pdp_los_ratio,svd_sigma_1,0.8455206004492385,0.8455206004492385,0.80 <= |r| < 0.90
mag_max,phase_unwrap_m_var,-0.8447745883785566,0.8447745883785566,0.80 <= |r| < 0.90
pdp_rms_delay_spread,svd_sigma_ratio,-0.8436208601435597,0.8436208601435597,0.80 <= |r| < 0.90
mag_percentile_99,phase_jump_m_mean_abs,-0.8432496977008996,0.8432496977008996,0.80 <= |r| < 0.90
mag_dynamic_range_linear,svd_sigma_2,0.842331160966441,0.842331160966441,0.80 <= |r| < 0.90
mag_max,phase_unwrap_k_var,0.8418732083519229,0.8418732083519229,0.80 <= |r| < 0.90
mag_max,phase_jump_k_mean_abs,-0.8412924681772701,0.8412924681772701,0.80 <= |r| < 0.90
mag_percentile_25,pdp_papr_linear,0.8398230438495685,0.8398230438495685,0.80 <= |r| < 0.90
mag_percentile_25,pdp_los_ratio,0.8398230431238317,0.8398230431238317,0.80 <= |r| < 0.90
mag_max,phase_unwrap_m_slope_var,-0.8386482634738197,0.8386482634738197,0.80 <= |r| < 0.90
mag_mean,pdp_papr_linear,0.8385469718465638,0.8385469718465638,0.80 <= |r| < 0.90
mag_mean,pdp_los_ratio,0.8385469710932625,0.8385469710932625,0.80 <= |r| < 0.90
mag_max,phase_unwrap_k_slope_var,-0.8383742002535497,0.8383742002535497,0.80 <= |r| < 0.90
mag_percentile_1,pdp_rms_delay_spread,-0.8381872826623297,0.8381872826623297,0.80 <= |r| < 0.90
mag_percentile_95,phase_jump_m_rms_abs,-0.8374190197162363,0.8374190197162363,0.80 <= |r| < 0.90
mag_percentile_95,phase_unwrap_m_slope_rms,-0.8374190197162362,0.8374190197162362,0.80 <= |r| < 0.90
